марка,модель,поколение,мощность,год,пробег,состояние,двери,кузов,топливо,трансмиссия,цвет,привод,руль,комплектация,цена
Nissan,Tiida,C11,110,2007.0,145000.0,не битый,5.0,хетчбэк,бензин,механика,серый,передний,левый,Comfort,309000
Nissan,Almera,G15,102,2015.0,135000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Comfort,440000
Nissan,Murano,Z51,249,2010.0,136000.0,не битый,5.0,внедорожник,бензин,вариатор,чёрный,полный,левый,SE,769000
Nissan,Terrano,D10,114,2019.0,151018.0,не битый,5.0,внедорожник,бензин,механика,чёрный,передний,левый,Elegance,883000
Nissan,X-Trail,I,140,2002.0,162000.0,не битый,5.0,внедорожник,бензин,автомат,синий,полный,левый,Base,360000
Nissan,Almera Tino,I,114,2001.0,148653.0,не битый,5.0,минивэн,бензин,механика,зелёный,передний,левый,Base,250000
Nissan,Almera,G15,102,2014.0,165000.0,не битый,4.0,седан,бензин,механика,серебряный,передний,левый,Comfort,460000
Nissan,Almera,N16,90,2000.0,300000.0,битый,5.0,хетчбэк,бензин,механика,белый,передний,левый,Base,145000
Nissan,Laurel,VIII,155,2002.0,250000.0,не битый,4.0,седан,бензин,автомат,серый,задний,правый,Base,245000
Nissan,Juke,I,117,2014.0,39000.0,не битый,5.0,внедорожник,бензин,механика,белый,передний,левый,SE,730000
Nissan,Qashqai,II,115,2016.0,25001.0,не битый,5.0,внедорожник,бензин,механика,серебряный,передний,левый,Base,1009000
Nissan,X-Trail,II,169,2010.0,173000.0,не битый,5.0,внедорожник,бензин,вариатор,серебряный,полный,левый,Base,819888
Nissan,Sentra,B17,117,2014.0,114736.0,не битый,4.0,седан,бензин,вариатор,синий,передний,левый,Comfort,519990
Nissan,Pathfinder,III,190,2011.0,142000.0,не битый,5.0,внедорожник,дизель,автомат,коричневый,полный,левый,Base,1150000
Nissan,Terrano,D10,102,2015.0,49000.0,не битый,5.0,внедорожник,бензин,механика,белый,передний,левый,Base,710000
Nissan,X-Trail,III,144,2016.0,56473.0,не битый,5.0,внедорожник,бензин,вариатор,белый,полный,левый,Base,1359000
Nissan,AD,III,109,2010.0,161000.0,не битый,5.0,универсал,бензин,автомат,белый,полный,правый,Base,400000
Nissan,Juke,I,117,2012.0,119000.0,не битый,5.0,внедорожник,бензин,вариатор,чёрный,передний,левый,Base,599000
Nissan,Qashqai,I,117,2012.0,126000.0,не битый,5.0,внедорожник,бензин,вариатор,чёрный,передний,левый,XE,650000
Nissan,X-Trail,III,144,2018.0,24000.0,не битый,5.0,внедорожник,бензин,вариатор,серебряный,полный,левый,SE,1610000
Nissan,Almera Classic,I,107,2008.0,186000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,280000
Nissan,Almera Classic,I,107,2007.0,199000.0,не битый,4.0,седан,бензин,механика,бежевый,передний,левый,Base,260000
Nissan,Terrano,WD21,100,1992.0,129000.0,не битый,5.0,внедорожник,дизель,автомат,серый,полный,правый,Base,130000
Nissan,Murano,Z50,234,2005.0,172000.0,не битый,5.0,внедорожник,бензин,вариатор,серебряный,полный,левый,Base,299777
Nissan,X-Trail,III,144,2015.0,104820.0,не битый,5.0,внедорожник,бензин,вариатор,синий,полный,левый,Base,1199000
Nissan,Juke,I,190,2011.0,101000.0,не битый,5.0,внедорожник,бензин,вариатор,коричневый,полный,левый,LE,595000
Nissan,X-Trail,II,140,2008.0,140890.0,не битый,5.0,внедорожник,бензин,вариатор,фиолетовый,полный,левый,SE,779000
Nissan,Navara,D40,174,2006.0,230000.0,не битый,4.0,пикап,дизель,автомат,чёрный,полный,левый,LE,630000
Nissan,Qashqai,II,115,2016.0,74924.0,не битый,5.0,внедорожник,бензин,механика,синий,передний,левый,Base,869000
Nissan,Qashqai,I,141,2009.0,84000.0,не битый,5.0,внедорожник,бензин,вариатор,серебряный,полный,левый,XE,585000
Nissan,Tino,I,120,2000.0,198000.0,не битый,5.0,минивэн,бензин,автомат,серебряный,передний,правый,Base,200000
Nissan,Terrano,D10,114,2019.0,151018.0,не битый,5.0,внедорожник,бензин,механика,серый,передний,левый,Elegance,883000
Nissan,Qashqai,I,141,2011.0,98544.0,не битый,5.0,внедорожник,бензин,вариатор,чёрный,передний,левый,SE,659000
Nissan,Terrano,D10,114,2016.0,66000.0,не битый,5.0,внедорожник,бензин,механика,серебряный,полный,левый,Base,800000
Nissan,X-Trail,III,144,2016.0,170947.0,не битый,5.0,внедорожник,бензин,вариатор,белый,передний,левый,Base,939000
Nissan,X-Trail,II,141,2012.0,125000.0,не битый,5.0,внедорожник,бензин,вариатор,серый,полный,левый,SE,850000
Nissan,Cedric,Y34,240,2003.0,241905.0,не битый,4.0,седан,бензин,автомат,чёрный,задний,правый,Base,580000
Nissan,Murano,Z51,249,2011.0,172000.0,не битый,5.0,внедорожник,бензин,вариатор,бежевый,полный,левый,LE,660000
Nissan,X-Trail,III,144,2017.0,86000.0,не битый,5.0,внедорожник,бензин,вариатор,синий,полный,левый,SE,1450000
Nissan,Qashqai,I,141,2007.0,189000.0,не битый,5.0,внедорожник,бензин,вариатор,серый,передний,левый,LE+,450000
Nissan,X-Trail,I,165,2003.0,210000.0,не битый,5.0,внедорожник,бензин,механика,белый,полный,левый,Base,390000
Nissan,X-Trail,II,169,2011.0,172000.0,не битый,5.0,внедорожник,бензин,вариатор,чёрный,полный,левый,LE,800000
Nissan,Qashqai,II,115,2018.0,16000.0,не битый,5.0,внедорожник,бензин,вариатор,чёрный,передний,левый,SE,1480000
Nissan,Almera Classic,I,107,2007.0,222317.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,240000
Nissan,Tiida,C11,110,2007.0,125000.0,не битый,5.0,хетчбэк,бензин,механика,синий,передний,левый,Elegance,350000
Nissan,Qashqai,I,141,2011.0,119000.0,не битый,5.0,внедорожник,бензин,вариатор,красный,передний,левый,LE+,635000
Nissan,Teana,J32,182,2009.0,200000.0,не битый,4.0,седан,бензин,вариатор,серебряный,передний,левый,Luxe,610000
Nissan,Pathfinder,III,174,2005.0,208000.0,не битый,5.0,внедорожник,дизель,автомат,чёрный,полный,левый,SE,680000
Nissan,Pathfinder,IV,249,2015.0,35000.0,битый,5.0,внедорожник,бензин,вариатор,чёрный,полный,левый,High+,350000
Nissan,X-Trail,I,140,2005.0,191500.0,не битый,5.0,внедорожник,бензин,автомат,чёрный,полный,левый,Elegance,455000
Nissan,Leaf,I,109,2011.0,41000.0,не битый,5.0,хетчбэк,электро,автомат,белый,передний,левый,Base,790000
Nissan,X-Trail,I,140,2006.0,235000.0,не битый,5.0,внедорожник,бензин,автомат,серебряный,полный,левый,Base,440000
Nissan,Rasheen,I,145,1997.0,310000.0,не битый,5.0,универсал,бензин,автомат,коричневый,полный,правый,Base,415000
Nissan,Juke,I,117,2012.0,122000.0,не битый,5.0,внедорожник,бензин,вариатор,серый,передний,левый,SE,578000
Nissan,Teana,J31,173,2004.0,250000.0,не битый,4.0,седан,бензин,автомат,бежевый,передний,правый,Base,220000
Nissan,X-Trail,II,141,2013.0,90000.0,не битый,5.0,внедорожник,бензин,вариатор,серебряный,полный,левый,LE High,900000
Nissan,Primera,P12,109,2005.0,199920.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,295000
Nissan,Primera,P11,125,2000.0,160000.0,не битый,4.0,седан,бензин,автомат,серебряный,передний,правый,Base,90000
Nissan,Note,E11,88,2010.0,175000.0,не битый,5.0,хетчбэк,бензин,механика,коричневый,передний,левый,Comfort,375000
Nissan,Qashqai,I,141,2011.0,118000.0,не битый,5.0,внедорожник,бензин,вариатор,чёрный,полный,левый,SE,680000
Nissan,Almera,N16,98,2005.0,200000.0,не битый,4.0,седан,бензин,механика,чёрный,передний,левый,Base,170000
Nissan,Serena,C26,147,2014.0,89000.0,не битый,5.0,минивэн,бензин,вариатор,белый,передний,правый,Base,1217000
Nissan,Maxima,A33,140,2005.0,250000.0,не битый,4.0,седан,бензин,автомат,чёрный,передний,левый,Base,300000
